2026-07-02 10:59:48 | INFO     | main:3 | 🎬 [WORKER] Hệ thống Logger toàn cục theo phiên đã kích hoạt!
2026-07-02 10:59:55 | DEBUG    | __init__:347 | matplotlib data path: C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\mpl-data
2026-07-02 10:59:55 | DEBUG    | __init__:347 | CONFIGDIR=C:\Users\Admin\.matplotlib
2026-07-02 10:59:55 | DEBUG    | __init__:1564 | interactive is False
2026-07-02 10:59:55 | DEBUG    | __init__:1565 | platform is win32
2026-07-02 10:59:55 | DEBUG    | __init__:347 | CACHEDIR=C:\Users\Admin\.matplotlib
2026-07-02 10:59:55 | DEBUG    | font_manager:1843 | Using fontManager instance from C:\Users\Admin\.matplotlib\fontlist-v3.11.0.json
2026-07-02 10:59:56 | DEBUG    | loader:96 | Environment variable FAISS_OPT_LEVEL is not set, so let's pick the instruction set according to the current CPU
2026-07-02 10:59:56 | INFO     | loader:132 | Loading faiss with AVX2 support.
2026-07-02 10:59:56 | INFO     | loader:137 | Could not load library with AVX2 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx2'")
2026-07-02 10:59:56 | INFO     | loader:156 | Loading faiss.
2026-07-02 10:59:56 | INFO     | loader:158 | Successfully loaded faiss.
2026-07-02 10:59:56 | INFO     | main:3 | 🎬 [WORKER] Hệ thống Logger toàn cục theo phiên đã kích hoạt!
2026-07-02 11:00:03 | DEBUG    | __init__:347 | matplotlib data path: C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\mpl-data
2026-07-02 11:00:03 | DEBUG    | __init__:347 | CONFIGDIR=C:\Users\Admin\.matplotlib
2026-07-02 11:00:03 | DEBUG    | __init__:1564 | interactive is False
2026-07-02 11:00:03 | DEBUG    | __init__:1565 | platform is win32
2026-07-02 11:00:03 | DEBUG    | __init__:347 | CACHEDIR=C:\Users\Admin\.matplotlib
2026-07-02 11:00:03 | DEBUG    | font_manager:1843 | Using fontManager instance from C:\Users\Admin\.matplotlib\fontlist-v3.11.0.json
2026-07-02 11:00:03 | DEBUG    | loader:96 | Environment variable FAISS_OPT_LEVEL is not set, so let's pick the instruction set according to the current CPU
2026-07-02 11:00:03 | INFO     | loader:132 | Loading faiss with AVX2 support.
2026-07-02 11:00:03 | INFO     | loader:137 | Could not load library with AVX2 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx2'")
2026-07-02 11:00:03 | INFO     | loader:156 | Loading faiss.
2026-07-02 11:00:03 | INFO     | loader:158 | Successfully loaded faiss.
2026-07-02 11:00:05 | INFO     | main:63 | 
=======================================================
2026-07-02 11:00:05 | INFO     | main:64 | 🤖 WORKER YOLO AI ĐÃ SẴN SÀNG - ĐANG CHỜ MASTER GIAO VIỆC
2026-07-02 11:00:05 | INFO     | main:65 | =======================================================

2026-07-02 11:00:05 | DEBUG    | proactor_events:634 | Using proactor: IocpProactor
2026-07-02 11:00:05 | INFO     | heartbeat_service:68 | 💓 [Heartbeat Service] Đã kích hoạt máy đo nhịp tim chạy ngầm...
2026-07-02 11:00:06 | DEBUG    | heartbeat_service:58 | 💓 Nhịp tim gửi Master: {'server_id': 'SV_004', 'cpu_usage': 16.5, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.87, 'max_cam': 2}
2026-07-02 11:00:06 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.11:5000
2026-07-02 11:00:06 | DEBUG    | connectionpool:544 | http://10.40.91.11:5000 "POST /api/heartbeat HTTP/1.1" 200 68
2026-07-02 11:00:07 | DEBUG    | cameras_router:55 | 
🛑 Nhận lệnh Sync từ Master! Đang dọn dẹp 0 luồng YOLO cũ...
2026-07-02 11:00:10 | DEBUG    | cameras_router:85 | ✅ [OK] Camera cam_001 - Luồng hình ảnh ổn định.
2026-07-02 11:00:11 | DEBUG    | cameras_router:85 | ✅ [OK] Camera cam_002 - Luồng hình ảnh ổn định.
2026-07-02 11:00:11 | INFO     | cameras_router:106 | 📊 [CHIA LÔ] Tổng: 2 Cam. Số YOLO gánh: 2 Process. Mỗi YOLO gánh: 1 Cam.
2026-07-02 11:00:11 | DEBUG    | cameras_router:30 | 🚀 BẮT ĐẦU CHIA LÔ CHO 2 CAMERA (Tối ưu: 1 Cam/1 YOLO) 🚀
2026-07-02 11:00:11 | INFO     | main:3 | 🎬 [WORKER] Hệ thống Logger toàn cục theo phiên đã kích hoạt!
2026-07-02 11:00:13 | DEBUG    | heartbeat_service:58 | 💓 Nhịp tim gửi Master: {'server_id': 'SV_004', 'cpu_usage': 30.7, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.87, 'max_cam': 2}
2026-07-02 11:00:13 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.11:5000
2026-07-02 11:00:13 | DEBUG    | connectionpool:544 | http://10.40.91.11:5000 "POST /api/heartbeat HTTP/1.1" 200 68
2026-07-02 11:00:17 | DEBUG    | __init__:347 | matplotlib data path: C:\Users\Admin\AppData\Local\Programs\Python\Python312\Lib\site-packages\matplotlib\mpl-data
2026-07-02 11:00:17 | DEBUG    | __init__:347 | CONFIGDIR=C:\Users\Admin\.matplotlib
2026-07-02 11:00:17 | DEBUG    | __init__:1564 | interactive is False
2026-07-02 11:00:17 | DEBUG    | __init__:1565 | platform is win32
2026-07-02 11:00:17 | DEBUG    | __init__:347 | CACHEDIR=C:\Users\Admin\.matplotlib
2026-07-02 11:00:17 | DEBUG    | font_manager:1843 | Using fontManager instance from C:\Users\Admin\.matplotlib\fontlist-v3.11.0.json
2026-07-02 11:00:17 | DEBUG    | loader:96 | Environment variable FAISS_OPT_LEVEL is not set, so let's pick the instruction set according to the current CPU
2026-07-02 11:00:17 | INFO     | loader:132 | Loading faiss with AVX2 support.
2026-07-02 11:00:17 | INFO     | loader:137 | Could not load library with AVX2 support due to:
ModuleNotFoundError("No module named 'faiss.swigfaiss_avx2'")
2026-07-02 11:00:17 | INFO     | loader:156 | Loading faiss.
2026-07-02 11:00:17 | INFO     | loader:158 | Successfully loaded faiss.
2026-07-02 11:00:17 | INFO     | yolo_service:104 | ⚙️ [YOLO SỐ 1] TIẾP NHẬN LÔ...
2026-07-02 11:00:18 | INFO     | gallery:43 | Loading ONNX model from osnet_x1_0.onnx...
2026-07-02 11:00:18 | INFO     | yolo_service:122 | 🚀 Đang nạp model ReID vào CUDAExecutionProvider...
2026-07-02 11:00:18 | INFO     | yolo_service:131 | 🚀 [YOLO 1] Đang mở luồng cam_001...
2026-07-02 11:00:18 | INFO     | yolo_service:139 | 🚀 [ZMQ] Camera cam_001 đã cầm súng, nhắm thẳng Master tại tcp://10.40.91.11:5558
2026-07-02 11:00:19 | DEBUG    | heartbeat_service:58 | 💓 Nhịp tim gửi Master: {'server_id': 'SV_004', 'cpu_usage': 26.3, 'has_gpu': True, 'gpu_usage': 0, 'vram_free_gb': 3.87, 'max_cam': 2}
2026-07-02 11:00:19 | DEBUG    | connectionpool:241 | Starting new HTTP connection (1): 10.40.91.11:5000
2026-07-02 11:00:19 | DEBUG    | connectionpool:544 | http://10.40.91.11:5000 "POST /api/heartbeat HTTP/1.1" 200 68
2026-07-02 11:00:19 | INFO     | yolo_service:163 | 🎥 [START] YOLO bắt đầu ăn VRAM và quét frame cho cam_001...
2026-07-02 11:00:22 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 2976.90ms
2026-07-02 11:00:22 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 7.53ms
2026-07-02 11:00:22 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 7.28ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 141.06ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 73.55ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 149.26ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 76.13ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 75.97ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 84.60ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 7.08ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 147.84ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 85.49ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 82.34ms
2026-07-02 11:00:23 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 86.17ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 141.22ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 6.14ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 79.08ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 78.26ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 78.15ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 149.37ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 84.30ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 151.78ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 20.97ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 150.01ms
2026-07-02 11:00:24 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 84.36ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 75.51ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 73.63ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 146.32ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 11.07ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 82.71ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 76.62ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 85.52ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 7.30ms
2026-07-02 11:00:25 | DEBUG    | yolo_service:199 | [cam_001] Thời gian xử lý frame 150.59ms
